Time,Traj_X,Traj_Y,Traj_Z
164.345,-1.14448,0.712205,0
164.35,-1.14453,0.712156,0
164.355,-1.14459,0.712106,0
164.36,-1.14464,0.712056,0
164.365,-1.14469,0.712006,0
164.37,-1.14474,0.711956,0
164.375,-1.1448,0.711906,0
164.38,-1.14485,0.711856,0
164.385,-1.1449,0.711806,0
164.39,-1.14496,0.711756,0
164.395,-1.14501,0.711706,0
164.4,-1.14506,0.711656,0
164.405,-1.14511,0.711606,0
164.41,-1.14517,0.711557,0
164.415,-1.14522,0.711507,0
164.42,-1.14527,0.711457,0
164.425,-1.14532,0.711407,0
164.43,-1.14538,0.711357,0
164.435,-1.14543,0.711307,0
164.44,-1.14548,0.711257,0
164.445,-1.14553,0.711207,0
164.45,-1.14559,0.711157,0
164.455,-1.14564,0.711107,0
164.46,-1.14569,0.711057,0
164.465,-1.14574,0.711007,0
164.47,-1.1458,0.710957,0
164.475,-1.14585,0.710907,0
164.48,-1.1459,0.710857,0
164.485,-1.14596,0.710807,0
164.49,-1.14601,0.710757,0
164.495,-1.14606,0.710707,0
164.5,-1.14611,0.710657,0
164.505,-1.14617,0.710608,0
164.51,-1.14622,0.710558,0
164.515,-1.14627,0.710508,0
164.52,-1.14632,0.710458,0
164.525,-1.14638,0.710408,0
164.53,-1.14643,0.710358,0
164.535,-1.14648,0.710308,0
164.54,-1.14653,0.710258,0
164.545,-1.14659,0.710208,0
164.55,-1.14664,0.710158,0
164.555,-1.14669,0.710108,0
164.56,-1.14674,0.710058,0
164.565,-1.1468,0.710008,0
164.57,-1.14685,0.709958,0
164.575,-1.1469,0.709908,0
164.58,-1.14695,0.709858,0
164.585,-1.14701,0.709808,0
164.59,-1.14706,0.709758,0
164.595,-1.14711,0.709708,0
164.6,-1.14716,0.709658,0
164.605,-1.14722,0.709608,0
164.61,-1.14727,0.709558,0
164.615,-1.14732,0.709508,0
164.62,-1.14737,0.709458,0
164.625,-1.14743,0.709408,0
164.63,-1.14748,0.709358,0
164.635,-1.14753,0.709308,0
164.64,-1.14758,0.709258,0
164.645,-1.14764,0.709208,0
164.65,-1.14769,0.709157,0
164.655,-1.14774,0.709107,0
164.66,-1.14779,0.709057,0
164.665,-1.14785,0.709007,0
164.67,-1.1479,0.708957,0
164.675,-1.14795,0.708907,0
164.68,-1.148,0.708857,0
164.685,-1.14806,0.708807,0
164.69,-1.14811,0.708757,0
164.695,-1.14816,0.708707,0
164.7,-1.14821,0.708657,0
164.705,-1.14827,0.708607,0
164.71,-1.14832,0.708557,0
164.715,-1.14837,0.708507,0
164.72,-1.14842,0.708457,0
164.725,-1.14848,0.708407,0
164.73,-1.14853,0.708357,0
164.735,-1.14858,0.708307,0
164.74,-1.14863,0.708257,0
164.745,-1.14869,0.708207,0
164.75,-1.14874,0.708156,0
164.755,-1.14879,0.708106,0
164.76,-1.14884,0.708056,0
164.765,-1.14889,0.708006,0
164.77,-1.14895,0.707956,0
164.775,-1.149,0.707906,0
164.78,-1.14905,0.707856,0
164.785,-1.1491,0.707806,0
164.79,-1.14916,0.707756,0
164.795,-1.14921,0.707706,0
164.8,-1.14926,0.707656,0
164.805,-1.14931,0.707605,0
164.81,-1.14937,0.707555,0
164.815,-1.14942,0.707505,0
164.82,-1.14947,0.707455,0
164.825,-1.14952,0.707405,0
164.83,-1.14958,0.707355,0
164.835,-1.14963,0.707305,0
164.84,-1.14968,0.707255,0
164.845,-1.14973,0.707205,0
164.85,-1.14979,0.707155,0
164.855,-1.14984,0.707104,0
164.86,-1.14989,0.707054,0
164.865,-1.14994,0.707004,0
164.87,-1.14999,0.706954,0
164.875,-1.15005,0.706904,0
164.88,-1.1501,0.706854,0
164.885,-1.15015,0.706804,0
164.89,-1.1502,0.706754,0
164.895,-1.15026,0.706703,0
164.9,-1.15031,0.706653,0
164.905,-1.15036,0.706603,0
164.91,-1.15041,0.706553,0
164.915,-1.15047,0.706503,0
164.92,-1.15052,0.706453,0
164.925,-1.15057,0.706403,0
164.93,-1.15062,0.706352,0
164.935,-1.15067,0.706302,0
164.94,-1.15073,0.706252,0
164.945,-1.15078,0.706202,0
164.95,-1.15083,0.706152,0
164.955,-1.15088,0.706102,0
164.96,-1.15094,0.706051,0
164.965,-1.15099,0.706001,0
164.97,-1.15104,0.705951,0
164.975,-1.15109,0.705901,0
164.98,-1.15114,0.705851,0
164.985,-1.1512,0.705801,0
164.99,-1.15125,0.70575,0
164.995,-1.1513,0.7057,0
165,-1.15135,0.70565,0
165.005,-1.15141,0.7056,0
165.01,-1.15146,0.70555,0
165.015,-1.15151,0.7055,0
165.02,-1.15156,0.705449,0
165.025,-1.15161,0.705399,0
165.03,-1.15167,0.705349,0
165.035,-1.15172,0.705299,0
165.04,-1.15177,0.705249,0
165.045,-1.15182,0.705198,0
165.05,-1.15188,0.705148,0
165.055,-1.15193,0.705098,0
165.06,-1.15198,0.705048,0
165.065,-1.15203,0.704998,0
165.07,-1.15208,0.704947,0
165.075,-1.15214,0.704897,0
165.08,-1.15219,0.704847,0
165.085,-1.15224,0.704797,0
165.09,-1.15229,0.704746,0
165.095,-1.15235,0.704696,0
165.1,-1.1524,0.704646,0
165.105,-1.15245,0.704596,0
165.11,-1.1525,0.704546,0
165.115,-1.15255,0.704495,0
165.12,-1.15261,0.704445,0
165.125,-1.15266,0.704395,0
165.13,-1.15271,0.704345,0
165.135,-1.15276,0.704294,0
165.14,-1.15281,0.704244,0
165.145,-1.15287,0.704194,0
165.15,-1.15292,0.704144,0
165.155,-1.15297,0.704093,0
165.16,-1.15302,0.704043,0
165.165,-1.15308,0.703993,0
165.17,-1.15313,0.703943,0
165.175,-1.15318,0.703892,0
165.18,-1.15323,0.703842,0
165.185,-1.15328,0.703792,0
165.19,-1.15334,0.703742,0
165.195,-1.15339,0.703691,0
165.2,-1.15344,0.703641,0
165.205,-1.15349,0.703591,0
165.21,-1.15354,0.703541,0
165.215,-1.1536,0.70349,0
165.22,-1.15365,0.70344,0
165.225,-1.1537,0.70339,0
165.23,-1.15375,0.70334,0
165.235,-1.1538,0.703289,0
165.24,-1.15386,0.703239,0
165.245,-1.15391,0.703189,0
165.25,-1.15396,0.703138,0
165.255,-1.15401,0.703088,0
165.26,-1.15407,0.703038,0
165.265,-1.15412,0.702988,0
165.27,-1.15417,0.702937,0
165.275,-1.15422,0.702887,0
165.28,-1.15427,0.702837,0
165.285,-1.15433,0.702786,0
165.29,-1.15438,0.702736,0
165.295,-1.15443,0.702686,0
165.3,-1.15448,0.702635,0
165.305,-1.15453,0.702585,0
165.31,-1.15459,0.702535,0
165.315,-1.15464,0.702484,0
165.32,-1.15469,0.702434,0
165.325,-1.15474,0.702384,0
165.33,-1.15479,0.702334,0
165.335,-1.15485,0.702283,0
165.34,-1.1549,0.702233,0
165.345,-1.15495,0.702183,0
165.35,-1.155,0.702132,0
165.355,-1.15505,0.702082,0
165.36,-1.15511,0.702032,0
165.365,-1.15516,0.701981,0
165.37,-1.15521,0.701931,0
165.375,-1.15526,0.701881,0
165.38,-1.15531,0.70183,0
165.385,-1.15537,0.70178,0
165.39,-1.15542,0.70173,0
165.395,-1.15547,0.701679,0
165.4,-1.15552,0.701629,0
165.405,-1.15557,0.701578,0
165.41,-1.15563,0.701528,0
165.415,-1.15568,0.701478,0
165.42,-1.15573,0.701427,0
165.425,-1.15578,0.701377,0
165.43,-1.15583,0.701327,0
165.435,-1.15588,0.701276,0
165.44,-1.15594,0.701226,0
165.445,-1.15599,0.701176,0
165.45,-1.15604,0.701125,0
165.455,-1.15609,0.701075,0
165.46,-1.15614,0.701024,0
165.465,-1.1562,0.700974,0
165.47,-1.15625,0.700924,0
165.475,-1.1563,0.700873,0
165.48,-1.15635,0.700823,0
165.485,-1.1564,0.700773,0
165.49,-1.15646,0.700722,0
165.495,-1.15651,0.700672,0
165.5,-1.15656,0.700621,0
165.505,-1.15661,0.700571,0
165.51,-1.15666,0.700521,0
165.515,-1.15672,0.70047,0
165.52,-1.15677,0.70042,0
165.525,-1.15682,0.700369,0
165.53,-1.15687,0.700319,0
165.535,-1.15692,0.700269,0
165.54,-1.15697,0.700218,0
165.545,-1.15703,0.700168,0
165.55,-1.15708,0.700117,0
165.555,-1.15713,0.700067,0
165.56,-1.15718,0.700017,0
165.565,-1.15723,0.699966,0
165.57,-1.15729,0.699916,0
165.575,-1.15734,0.699865,0
165.58,-1.15739,0.699815,0
165.585,-1.15744,0.699764,0
165.59,-1.15749,0.699714,0
165.595,-1.15754,0.699664,0
165.6,-1.1576,0.699613,0
165.605,-1.15765,0.699563,0
165.61,-1.1577,0.699512,0
165.615,-1.15775,0.699462,0
165.62,-1.1578,0.699411,0
165.625,-1.15786,0.699361,0
165.63,-1.15791,0.699311,0
165.635,-1.15796,0.69926,0
165.64,-1.15801,0.69921,0
165.645,-1.15806,0.699159,0
165.65,-1.15811,0.699109,0
165.655,-1.15817,0.699058,0
165.66,-1.15822,0.699008,0
165.665,-1.15827,0.698957,0
165.67,-1.15832,0.698907,0
165.675,-1.15837,0.698856,0
165.68,-1.15843,0.698806,0
165.685,-1.15848,0.698756,0
165.69,-1.15853,0.698705,0
165.695,-1.15858,0.698655,0
165.7,-1.15863,0.698604,0
165.705,-1.15868,0.698554,0
165.71,-1.15874,0.698503,0
165.715,-1.15879,0.698453,0
165.72,-1.15884,0.698402,0
165.725,-1.15889,0.698352,0
165.73,-1.15894,0.698301,0
165.735,-1.15899,0.698251,0
165.74,-1.15905,0.6982,0
165.745,-1.1591,0.69815,0
165.75,-1.15915,0.698099,0
165.755,-1.1592,0.698049,0
165.76,-1.15925,0.697998,0
165.765,-1.1593,0.697948,0
165.77,-1.15936,0.697897,0
165.775,-1.15941,0.697847,0
165.78,-1.15946,0.697796,0
165.785,-1.15951,0.697746,0
165.79,-1.15956,0.697695,0
165.795,-1.15961,0.697645,0
165.8,-1.15967,0.697594,0
165.805,-1.15972,0.697544,0
165.81,-1.15977,0.697493,0
165.815,-1.15982,0.697443,0
165.82,-1.15987,0.697392,0
165.825,-1.15992,0.697342,0
165.83,-1.15998,0.697291,0
165.835,-1.16003,0.697241,0
165.84,-1.16008,0.69719,0
165.845,-1.16013,0.697139,0
165.85,-1.16018,0.697089,0
165.855,-1.16023,0.697038,0
165.86,-1.16029,0.696988,0
165.865,-1.16034,0.696937,0
165.87,-1.16039,0.696887,0
165.875,-1.16044,0.696836,0
165.88,-1.16049,0.696786,0
165.885,-1.16054,0.696735,0
165.89,-1.1606,0.696685,0
165.895,-1.16065,0.696634,0
165.9,-1.1607,0.696583,0
165.905,-1.16075,0.696533,0
165.91,-1.1608,0.696482,0
165.915,-1.16085,0.696432,0
165.92,-1.16091,0.696381,0
165.925,-1.16096,0.696331,0
165.93,-1.16101,0.69628,0
165.935,-1.16106,0.696229,0
165.94,-1.16111,0.696179,0
165.945,-1.16116,0.696128,0
165.95,-1.16122,0.696078,0
165.955,-1.16127,0.696027,0
165.96,-1.16132,0.695977,0
165.965,-1.16137,0.695926,0
165.97,-1.16142,0.695875,0
165.975,-1.16147,0.695825,0
165.98,-1.16152,0.695774,0
165.985,-1.16158,0.695724,0
165.99,-1.16163,0.695673,0
165.995,-1.16168,0.695622,0
166,-1.16173,0.695572,0
166.005,-1.16178,0.695521,0
166.01,-1.16183,0.695471,0
166.015,-1.16189,0.69542,0
166.02,-1.16194,0.695369,0
166.025,-1.16199,0.695319,0
166.03,-1.16204,0.695268,0
166.035,-1.16209,0.695218,0
166.04,-1.16214,0.695167,0
166.045,-1.16219,0.695116,0
166.05,-1.16225,0.695066,0
166.055,-1.1623,0.695015,0
166.06,-1.16235,0.694964,0
166.065,-1.1624,0.694914,0
166.07,-1.16245,0.694863,0
166.075,-1.1625,0.694813,0
166.08,-1.16256,0.694762,0
166.085,-1.16261,0.694711,0
166.09,-1.16266,0.694661,0
166.095,-1.16271,0.69461,0
166.1,-1.16276,0.694559,0
166.105,-1.16281,0.694509,0
166.11,-1.16286,0.694458,0
166.115,-1.16292,0.694407,0
166.12,-1.16297,0.694357,0
166.125,-1.16302,0.694306,0
166.13,-1.16307,0.694256,0
166.135,-1.16312,0.694205,0
166.14,-1.16317,0.694154,0
166.145,-1.16322,0.694104,0
166.15,-1.16328,0.694053,0
166.155,-1.16333,0.694002,0
166.16,-1.16338,0.693952,0
166.165,-1.16343,0.693901,0
166.17,-1.16348,0.69385,0
166.175,-1.16353,0.6938,0
166.18,-1.16358,0.693749,0
166.185,-1.16364,0.693698,0
166.19,-1.16369,0.693648,0
166.195,-1.16374,0.693597,0
166.2,-1.16379,0.693546,0
166.205,-1.16384,0.693496,0
166.21,-1.16389,0.693445,0
166.215,-1.16394,0.693394,0
166.22,-1.164,0.693343,0
166.225,-1.16405,0.693293,0
166.23,-1.1641,0.693242,0
166.235,-1.16415,0.693191,0
166.24,-1.1642,0.693141,0
166.245,-1.16425,0.69309,0
166.25,-1.1643,0.693039,0
166.255,-1.16435,0.692989,0
166.26,-1.16441,0.692938,0
166.265,-1.16446,0.692887,0
166.27,-1.16451,0.692836,0
166.275,-1.16456,0.692786,0
166.28,-1.16461,0.692735,0
166.285,-1.16466,0.692684,0
166.29,-1.16471,0.692634,0
166.295,-1.16477,0.692583,0
166.3,-1.16482,0.692532,0
166.305,-1.16487,0.692481,0
166.31,-1.16492,0.692431,0
166.315,-1.16497,0.69238,0
166.32,-1.16502,0.692329,0
166.325,-1.16507,0.692278,0
166.33,-1.16512,0.692228,0
166.335,-1.16518,0.692177,0
166.34,-1.16523,0.692126,0
166.345,-1.16528,0.692076,0
166.35,-1.16533,0.692025,0
166.355,-1.16538,0.691974,0
166.36,-1.16543,0.691923,0
166.365,-1.16548,0.691873,0
166.37,-1.16554,0.691822,0
166.375,-1.16559,0.691771,0
166.38,-1.16564,0.69172,0
166.385,-1.16569,0.69167,0
166.39,-1.16574,0.691619,0
166.395,-1.16579,0.691568,0
166.4,-1.16584,0.691517,0
166.405,-1.16589,0.691466,0
166.41,-1.16595,0.691416,0
166.415,-1.166,0.691365,0
166.42,-1.16605,0.691314,0
166.425,-1.1661,0.691263,0
166.43,-1.16615,0.691213,0
166.435,-1.1662,0.691162,0
166.44,-1.16625,0.691111,0
166.445,-1.1663,0.69106,0
166.45,-1.16636,0.691009,0
166.455,-1.16641,0.690959,0
166.46,-1.16646,0.690908,0
166.465,-1.16651,0.690857,0
166.47,-1.16656,0.690806,0
166.475,-1.16661,0.690756,0
166.48,-1.16666,0.690705,0
166.485,-1.16671,0.690654,0
166.49,-1.16677,0.690603,0
166.495,-1.16682,0.690552,0
166.5,-1.16687,0.690502,0
166.505,-1.16692,0.690451,0
166.51,-1.16697,0.6904,0
166.515,-1.16702,0.690349,0
166.52,-1.16707,0.690298,0
166.525,-1.16712,0.690247,0
166.53,-1.16717,0.690197,0
166.535,-1.16723,0.690146,0
166.54,-1.16728,0.690095,0
166.545,-1.16733,0.690044,0
166.55,-1.16738,0.689993,0
166.555,-1.16743,0.689943,0
166.56,-1.16748,0.689892,0
166.565,-1.16753,0.689841,0
166.57,-1.16758,0.68979,0
166.575,-1.16764,0.689739,0
166.58,-1.16769,0.689688,0
166.585,-1.16774,0.689638,0
166.59,-1.16779,0.689587,0
166.595,-1.16784,0.689536,0
166.6,-1.16789,0.689485,0
166.605,-1.16794,0.689434,0
166.61,-1.16799,0.689383,0
166.615,-1.16804,0.689332,0
166.62,-1.1681,0.689282,0
166.625,-1.16815,0.689231,0
166.63,-1.1682,0.68918,0
166.635,-1.16825,0.689129,0
166.64,-1.1683,0.689078,0
166.645,-1.16835,0.689027,0
166.65,-1.1684,0.688976,0
166.655,-1.16845,0.688926,0
166.66,-1.1685,0.688875,0
166.665,-1.16856,0.688824,0
166.67,-1.16861,0.688773,0
166.675,-1.16866,0.688722,0
166.68,-1.16871,0.688671,0
166.685,-1.16876,0.68862,0
166.69,-1.16881,0.688569,0
166.695,-1.16886,0.688519,0
166.7,-1.16891,0.688468,0
166.705,-1.16896,0.688417,0
166.71,-1.16901,0.688366,0
166.715,-1.16907,0.688315,0
166.72,-1.16912,0.688264,0
166.725,-1.16917,0.688213,0
166.73,-1.16922,0.688162,0
166.735,-1.16927,0.688111,0
166.74,-1.16932,0.68806,0
166.745,-1.16937,0.68801,0
166.75,-1.16942,0.687959,0
166.755,-1.16947,0.687908,0
166.76,-1.16952,0.687857,0
166.765,-1.16958,0.687806,0
166.77,-1.16963,0.687755,0
166.775,-1.16968,0.687704,0
166.78,-1.16973,0.687653,0
166.785,-1.16978,0.687602,0
166.79,-1.16983,0.687551,0
166.795,-1.16988,0.6875,0
166.8,-1.16993,0.687449,0
166.805,-1.16998,0.687399,0
166.81,-1.17003,0.687348,0
166.815,-1.17009,0.687297,0
166.82,-1.17014,0.687246,0
166.825,-1.17019,0.687195,0
166.83,-1.17024,0.687144,0
166.835,-1.17029,0.687093,0
166.84,-1.17034,0.687042,0
166.845,-1.17039,0.686991,0
166.85,-1.17044,0.68694,0
166.855,-1.17049,0.686889,0
166.86,-1.17054,0.686838,0
166.865,-1.1706,0.686787,0
166.87,-1.17065,0.686736,0
166.875,-1.1707,0.686685,0
166.88,-1.17075,0.686634,0
166.885,-1.1708,0.686583,0
166.89,-1.17085,0.686532,0
166.895,-1.1709,0.686481,0
166.9,-1.17095,0.686431,0
166.905,-1.171,0.68638,0
166.91,-1.17105,0.686329,0
166.915,-1.1711,0.686278,0
166.92,-1.17116,0.686227,0
166.925,-1.17121,0.686176,0
166.93,-1.17126,0.686125,0
166.935,-1.17131,0.686074,0
166.94,-1.17136,0.686023,0
166.945,-1.17141,0.685972,0
166.95,-1.17146,0.685921,0
166.955,-1.17151,0.68587,0
166.96,-1.17156,0.685819,0
166.965,-1.17161,0.685768,0
166.97,-1.17166,0.685717,0
166.975,-1.17172,0.685666,0
166.98,-1.17177,0.685615,0
166.985,-1.17182,0.685564,0
166.99,-1.17187,0.685513,0
166.995,-1.17192,0.685462,0
167,-1.17197,0.685411,0
167.005,-1.17202,0.68536,0
167.01,-1.17207,0.685309,0
167.015,-1.17212,0.685258,0
167.02,-1.17217,0.685207,0
167.025,-1.17222,0.685156,0
167.03,-1.17227,0.685105,0
167.035,-1.17233,0.685054,0
167.04,-1.17238,0.685003,0
167.045,-1.17243,0.684952,0
167.05,-1.17248,0.684901,0
167.055,-1.17253,0.684849,0
167.06,-1.17258,0.684798,0
167.065,-1.17263,0.684747,0
167.07,-1.17268,0.684696,0
167.075,-1.17273,0.684645,0
167.08,-1.17278,0.684594,0
167.085,-1.17283,0.684543,0
167.09,-1.17288,0.684492,0
167.095,-1.17294,0.684441,0
167.1,-1.17299,0.68439,0
167.105,-1.17304,0.684339,0
167.11,-1.17309,0.684288,0
167.115,-1.17314,0.684237,0
167.12,-1.17319,0.684186,0
167.125,-1.17324,0.684135,0
167.13,-1.17329,0.684084,0
167.135,-1.17334,0.684033,0
167.14,-1.17339,0.683982,0
167.145,-1.17344,0.683931,0
167.15,-1.17349,0.68388,0
167.155,-1.17354,0.683828,0
167.16,-1.17359,0.683777,0
167.165,-1.17365,0.683726,0
167.17,-1.1737,0.683675,0
167.175,-1.17375,0.683624,0
167.18,-1.1738,0.683573,0
167.185,-1.17385,0.683522,0
167.19,-1.1739,0.683471,0
167.195,-1.17395,0.68342,0
167.2,-1.174,0.683369,0
167.205,-1.17405,0.683318,0
167.21,-1.1741,0.683267,0
167.215,-1.17415,0.683215,0
167.22,-1.1742,0.683164,0
167.225,-1.17425,0.683113,0
167.23,-1.1743,0.683062,0
167.235,-1.17436,0.683011,0
167.24,-1.17441,0.68296,0
167.245,-1.17446,0.682909,0
167.25,-1.17451,0.682858,0
167.255,-1.17456,0.682807,0
167.26,-1.17461,0.682755,0
167.265,-1.17466,0.682704,0
167.27,-1.17471,0.682653,0
167.275,-1.17476,0.682602,0
167.28,-1.17481,0.682551,0
167.285,-1.17486,0.6825,0
167.29,-1.17491,0.682449,0
167.295,-1.17496,0.682398,0
167.3,-1.17501,0.682346,0
167.305,-1.17506,0.682295,0
167.31,-1.17512,0.682244,0
167.315,-1.17517,0.682193,0
167.32,-1.17522,0.682142,0
167.325,-1.17527,0.682091,0
167.33,-1.17532,0.68204,0
167.335,-1.17537,0.681989,0
167.34,-1.17542,0.681937,0
167.345,-1.17547,0.681886,0
167.35,-1.17552,0.681835,0
167.355,-1.17557,0.681784,0
167.36,-1.17562,0.681733,0
167.365,-1.17567,0.681682,0
167.37,-1.17572,0.68163,0
167.375,-1.17577,0.681579,0
167.38,-1.17582,0.681528,0
167.385,-1.17587,0.681477,0
167.39,-1.17593,0.681426,0
167.395,-1.17598,0.681375,0
167.4,-1.17603,0.681323,0
167.405,-1.17608,0.681272,0
167.41,-1.17613,0.681221,0
167.415,-1.17618,0.68117,0
167.42,-1.17623,0.681119,0
167.425,-1.17628,0.681068,0
167.43,-1.17633,0.681016,0
167.435,-1.17638,0.680965,0
167.44,-1.17643,0.680914,0
167.445,-1.17648,0.680863,0
167.45,-1.17653,0.680812,0
167.455,-1.17658,0.68076,0
167.46,-1.17663,0.680709,0
167.465,-1.17668,0.680658,0
167.47,-1.17673,0.680607,0
167.475,-1.17678,0.680556,0
167.48,-1.17683,0.680504,0
167.485,-1.17689,0.680453,0
167.49,-1.17694,0.680402,0
167.495,-1.17699,0.680351,0
167.5,-1.17704,0.6803,0
167.505,-1.17709,0.680248,0
167.51,-1.17714,0.680197,0
167.515,-1.17719,0.680146,0
167.52,-1.17724,0.680095,0
167.525,-1.17729,0.680044,0
167.53,-1.17734,0.679992,0
167.535,-1.17739,0.679941,0
167.54,-1.17744,0.67989,0
167.545,-1.17749,0.679839,0
167.55,-1.17754,0.679787,0
167.555,-1.17759,0.679736,0
167.56,-1.17764,0.679685,0
167.565,-1.17769,0.679634,0
167.57,-1.17774,0.679582,0
167.575,-1.17779,0.679531,0
167.58,-1.17784,0.67948,0
167.585,-1.17789,0.679429,0
167.59,-1.17795,0.679378,0
167.595,-1.178,0.679326,0
167.6,-1.17805,0.679275,0
167.605,-1.1781,0.679224,0
167.61,-1.17815,0.679173,0
167.615,-1.1782,0.679121,0
167.62,-1.17825,0.67907,0
167.625,-1.1783,0.679019,0
167.63,-1.17835,0.678967,0
167.635,-1.1784,0.678916,0
167.64,-1.17845,0.678865,0
167.645,-1.1785,0.678814,0
167.65,-1.17855,0.678762,0
167.655,-1.1786,0.678711,0
167.66,-1.17865,0.67866,0
167.665,-1.1787,0.678609,0
167.67,-1.17875,0.678557,0
167.675,-1.1788,0.678506,0
167.68,-1.17885,0.678455,0
167.685,-1.1789,0.678403,0
167.69,-1.17895,0.678352,0
167.695,-1.179,0.678301,0
167.7,-1.17905,0.67825,0
167.705,-1.1791,0.678198,0
167.71,-1.17915,0.678147,0
167.715,-1.17921,0.678096,0
167.72,-1.17926,0.678044,0
167.725,-1.17931,0.677993,0
167.73,-1.17936,0.677942,0
167.735,-1.17941,0.677891,0
167.74,-1.17946,0.677839,0
167.745,-1.17951,0.677788,0
167.75,-1.17956,0.677737,0
167.755,-1.17961,0.677685,0
167.76,-1.17966,0.677634,0
167.765,-1.17971,0.677583,0
167.77,-1.17976,0.677531,0
167.775,-1.17981,0.67748,0
167.78,-1.17986,0.677429,0
167.785,-1.17991,0.677377,0
167.79,-1.17996,0.677326,0
167.795,-1.18001,0.677275,0
167.8,-1.18006,0.677223,0
167.805,-1.18011,0.677172,0
167.81,-1.18016,0.677121,0
167.815,-1.18021,0.677069,0
167.82,-1.18026,0.677018,0
167.825,-1.18031,0.676967,0
167.83,-1.18036,0.676915,0
167.835,-1.18041,0.676864,0
167.84,-1.18046,0.676813,0
167.845,-1.18051,0.676761,0
167.85,-1.18056,0.67671,0
167.855,-1.18061,0.676659,0
167.86,-1.18066,0.676607,0
167.865,-1.18071,0.676556,0
167.87,-1.18076,0.676505,0
167.875,-1.18081,0.676453,0
167.88,-1.18087,0.676402,0
167.885,-1.18092,0.67635,0
167.89,-1.18097,0.676299,0
167.895,-1.18102,0.676248,0
167.9,-1.18107,0.676196,0
167.905,-1.18112,0.676145,0
167.91,-1.18117,0.676094,0
167.915,-1.18122,0.676042,0
167.92,-1.18127,0.675991,0
167.925,-1.18132,0.675939,0
167.93,-1.18137,0.675888,0
167.935,-1.18142,0.675837,0
167.94,-1.18147,0.675785,0
167.945,-1.18152,0.675734,0
167.95,-1.18157,0.675683,0
167.955,-1.18162,0.675631,0
167.96,-1.18167,0.67558,0
167.965,-1.18172,0.675528,0
167.97,-1.18177,0.675477,0
167.975,-1.18182,0.675426,0
167.98,-1.18187,0.675374,0
167.985,-1.18192,0.675323,0
167.99,-1.18197,0.675271,0
167.995,-1.18202,0.67522,0
168,-1.18207,0.675169,0
168.005,-1.18212,0.675117,0
168.01,-1.18217,0.675066,0
168.015,-1.18222,0.675014,0
168.02,-1.18227,0.674963,0
168.025,-1.18232,0.674911,0
168.03,-1.18237,0.67486,0
168.035,-1.18242,0.674809,0
168.04,-1.18247,0.674757,0
168.045,-1.18252,0.674706,0
168.05,-1.18257,0.674654,0
168.055,-1.18262,0.674603,0
168.06,-1.18267,0.674551,0
168.065,-1.18272,0.6745,0
168.07,-1.18277,0.674449,0
168.075,-1.18282,0.674397,0
168.08,-1.18287,0.674346,0
168.085,-1.18292,0.674294,0
168.09,-1.18297,0.674243,0
168.095,-1.18302,0.674191,0
168.1,-1.18307,0.67414,0
168.105,-1.18312,0.674088,0
168.11,-1.18317,0.674037,0
168.115,-1.18322,0.673986,0
168.12,-1.18327,0.673934,0
168.125,-1.18332,0.673883,0
168.13,-1.18337,0.673831,0
168.135,-1.18342,0.67378,0
168.14,-1.18347,0.673728,0
168.145,-1.18352,0.673677,0
168.15,-1.18357,0.673625,0
168.155,-1.18362,0.673574,0
168.16,-1.18367,0.673522,0
168.165,-1.18372,0.673471,0
168.17,-1.18377,0.673419,0
168.175,-1.18382,0.673368,0
168.18,-1.18387,0.673316,0
168.185,-1.18392,0.673265,0
168.19,-1.18397,0.673214,0
168.195,-1.18402,0.673162,0
168.2,-1.18407,0.673111,0
168.205,-1.18412,0.673059,0
168.21,-1.18417,0.673008,0
168.215,-1.18422,0.672956,0
168.22,-1.18427,0.672905,0
168.225,-1.18432,0.672853,0
168.23,-1.18437,0.672802,0
168.235,-1.18442,0.67275,0
168.24,-1.18447,0.672699,0
168.245,-1.18452,0.672647,0
168.25,-1.18457,0.672596,0
168.255,-1.18462,0.672544,0
168.26,-1.18467,0.672493,0
168.265,-1.18472,0.672441,0
168.27,-1.18477,0.67239,0
168.275,-1.18482,0.672338,0
168.28,-1.18487,0.672286,0
168.285,-1.18492,0.672235,0
168.29,-1.18497,0.672183,0
168.295,-1.18502,0.672132,0
168.3,-1.18507,0.67208,0
168.305,-1.18512,0.672029,0
168.31,-1.18517,0.671977,0
168.315,-1.18522,0.671926,0
168.32,-1.18527,0.671874,0
168.325,-1.18532,0.671823,0
168.33,-1.18537,0.671771,0
168.335,-1.18542,0.67172,0
168.34,-1.18547,0.671668,0
168.345,-1.18552,0.671617,0
168.35,-1.18557,0.671565,0
168.355,-1.18562,0.671513,0
168.36,-1.18567,0.671462,0
168.365,-1.18572,0.67141,0
168.37,-1.18577,0.671359,0
168.375,-1.18582,0.671307,0
168.38,-1.18587,0.671256,0
168.385,-1.18592,0.671204,0
168.39,-1.18597,0.671153,0
168.395,-1.18602,0.671101,0
168.4,-1.18607,0.671049,0
168.405,-1.18612,0.670998,0
168.41,-1.18617,0.670946,0
168.415,-1.18622,0.670895,0
168.42,-1.18627,0.670843,0
168.425,-1.18632,0.670792,0
168.43,-1.18637,0.67074,0
168.435,-1.18642,0.670688,0
168.44,-1.18647,0.670637,0
168.445,-1.18652,0.670585,0
168.45,-1.18657,0.670534,0
168.455,-1.18662,0.670482,0
