Time,Rocket_X,Rocket_Y,Rocket_Z
388.6,-128.018,-209.543,0
388.7,-128.063,-209.618,0
388.8,-128.109,-209.692,0
388.9,-128.154,-209.766,0
389,-128.199,-209.84,0
389.1,-128.245,-209.914,0
389.2,-128.29,-209.989,0
389.3,-128.335,-210.063,0
389.4,-128.381,-210.137,0
389.5,-128.426,-210.211,0
389.6,-128.471,-210.285,0
389.7,-128.517,-210.359,0
389.8,-128.562,-210.434,0
389.9,-128.607,-210.508,0
390,-128.653,-210.582,0
390.1,-128.698,-210.656,0
390.2,-128.743,-210.73,0
390.3,-128.788,-210.804,0
390.4,-128.834,-210.879,0
390.5,-128.879,-210.953,0
390.6,-128.924,-211.027,0
390.7,-128.97,-211.101,0
390.8,-129.015,-211.175,0
390.9,-129.06,-211.25,0
391,-129.106,-211.324,0
391.1,-129.151,-211.398,0
391.2,-129.196,-211.472,0
391.3,-129.242,-211.546,0
391.4,-129.287,-211.62,0
391.5,-129.332,-211.695,0
391.6,-129.378,-211.769,0
391.7,-129.423,-211.843,0
391.8,-129.468,-211.917,0
391.9,-129.514,-211.991,0
392,-129.559,-212.065,0
392.1,-129.604,-212.14,0
392.2,-129.649,-212.214,0
392.3,-129.695,-212.288,0
392.4,-129.74,-212.362,0
392.5,-129.785,-212.436,0
392.6,-129.831,-212.51,0
392.7,-129.876,-212.585,0
392.8,-129.921,-212.659,0
392.9,-129.967,-212.733,0
393,-130.012,-212.807,0
393.1,-130.057,-212.881,0
393.2,-130.103,-212.956,0
393.3,-130.148,-213.03,0
393.4,-130.193,-213.104,0
393.5,-130.239,-213.178,0
393.6,-130.284,-213.252,0
393.7,-130.329,-213.326,0
393.8,-130.375,-213.401,0
393.9,-130.42,-213.475,0
394,-130.465,-213.549,0
394.1,-130.51,-213.623,0
394.2,-130.556,-213.697,0
394.3,-130.601,-213.771,0
394.4,-130.646,-213.846,0
394.5,-130.692,-213.92,0
394.6,-130.737,-213.994,0
394.7,-130.782,-214.068,0
394.8,-130.828,-214.142,0
394.9,-130.873,-214.217,0
395,-130.918,-214.291,0
395.1,-130.964,-214.365,0
395.2,-131.009,-214.439,0
395.3,-131.054,-214.513,0
395.4,-131.1,-214.587,0
395.5,-131.145,-214.662,0
395.6,-131.19,-214.736,0
395.7,-131.236,-214.81,0
395.8,-131.281,-214.884,0
395.9,-131.326,-214.958,0
396,-131.371,-215.032,0
396.1,-131.417,-215.107,0
396.2,-131.462,-215.181,0
396.3,-131.507,-215.255,0
396.4,-131.553,-215.329,0
396.5,-131.598,-215.403,0
396.6,-131.643,-215.478,0
396.7,-131.689,-215.552,0
396.8,-131.734,-215.626,0
396.9,-131.779,-215.7,0
397,-131.825,-215.774,0
397.1,-131.87,-215.848,0
397.2,-131.915,-215.923,0
397.3,-131.961,-215.997,0
397.4,-132.006,-216.071,0
397.5,-132.051,-216.145,0
397.6,-132.097,-216.219,0
397.7,-132.142,-216.293,0
397.8,-132.187,-216.368,0
397.9,-132.233,-216.442,0
398,-132.278,-216.516,0
398.1,-132.323,-216.59,0
398.2,-132.368,-216.664,0
398.3,-132.414,-216.739,0
398.4,-132.459,-216.813,0
398.5,-132.504,-216.887,0
398.6,-132.55,-216.961,0
398.7,-132.595,-217.035,0
398.8,-132.64,-217.109,0
398.9,-132.686,-217.184,0
399,-132.731,-217.258,0
399.1,-132.776,-217.332,0
399.2,-132.822,-217.406,0
399.3,-132.867,-217.48,0
399.4,-132.912,-217.554,0
399.5,-132.958,-217.629,0
399.6,-133.003,-217.703,0
399.7,-133.048,-217.777,0
399.8,-133.094,-217.851,0
399.9,-133.139,-217.925,0
400,-133.184,-217.999,0
400.1,-133.229,-218.074,0
400.2,-133.275,-218.148,0
400.3,-133.32,-218.222,0
400.4,-133.365,-218.296,0
400.5,-133.411,-218.37,0
400.6,-133.456,-218.445,0
400.7,-133.501,-218.519,0
400.8,-133.547,-218.593,0
400.9,-133.592,-218.667,0
401,-133.637,-218.741,0
401.1,-133.683,-218.815,0
401.2,-133.728,-218.89,0
401.3,-133.773,-218.964,0
401.4,-133.819,-219.038,0
401.5,-133.864,-219.112,0
401.6,-133.909,-219.186,0
401.7,-133.955,-219.26,0
401.8,-134,-219.335,0
401.9,-134.045,-219.409,0
402,-134.09,-219.483,0
402.1,-134.136,-219.557,0
402.2,-134.181,-219.631,0
402.3,-134.226,-219.706,0
402.4,-134.272,-219.78,0
402.5,-134.317,-219.854,0
402.6,-134.362,-219.928,0
402.7,-134.408,-220.002,0
402.8,-134.453,-220.076,0
402.9,-134.498,-220.151,0
403,-134.544,-220.225,0
403.1,-134.589,-220.299,0
403.2,-134.634,-220.373,0
403.3,-134.68,-220.447,0
403.4,-134.725,-220.521,0
403.5,-134.77,-220.596,0
403.6,-134.816,-220.67,0
403.7,-134.861,-220.744,0
403.8,-134.906,-220.818,0
403.9,-134.951,-220.892,0
404,-134.997,-220.967,0
404.1,-135.042,-221.041,0
404.2,-135.087,-221.115,0
404.3,-135.133,-221.189,0
404.4,-135.178,-221.263,0
404.5,-135.223,-221.337,0
404.6,-135.269,-221.412,0
404.7,-135.314,-221.486,0
404.8,-135.359,-221.56,0
404.9,-135.405,-221.634,0
405,-135.45,-221.708,0
405.1,-135.495,-221.782,0
405.2,-135.541,-221.857,0
405.3,-135.586,-221.931,0
405.4,-135.631,-222.005,0
405.5,-135.677,-222.079,0
405.6,-135.722,-222.153,0
405.7,-135.767,-222.228,0
405.8,-135.812,-222.302,0
405.9,-135.858,-222.376,0
406,-135.903,-222.45,0
406.1,-135.948,-222.524,0
406.2,-135.994,-222.598,0
406.3,-136.039,-222.673,0
406.4,-136.084,-222.747,0
406.5,-136.13,-222.821,0
406.6,-136.175,-222.895,0
406.7,-136.22,-222.969,0
406.8,-136.266,-223.043,0
406.9,-136.311,-223.118,0
407,-136.356,-223.192,0
407.1,-136.402,-223.266,0
407.2,-136.447,-223.34,0
407.3,-136.492,-223.414,0
407.4,-136.538,-223.488,0
407.5,-136.583,-223.563,0
407.6,-136.628,-223.637,0
407.7,-136.673,-223.711,0
407.8,-136.719,-223.785,0
407.9,-136.764,-223.859,0
408,-136.809,-223.934,0
408.1,-136.855,-224.008,0
408.2,-136.9,-224.082,0
408.3,-136.945,-224.156,0
408.4,-136.991,-224.23,0
408.5,-137.036,-224.304,0
408.6,-137.081,-224.379,0
408.7,-137.127,-224.453,0
408.8,-137.172,-224.527,0
408.9,-137.217,-224.601,0
409,-137.263,-224.675,0
409.1,-137.308,-224.749,0
409.2,-137.353,-224.824,0
409.3,-137.399,-224.898,0
409.4,-137.444,-224.972,0
409.5,-137.489,-225.046,0
409.6,-137.535,-225.12,0
409.7,-137.58,-225.195,0
409.8,-137.625,-225.269,0
409.9,-137.67,-225.343,0
410,-137.716,-225.417,0
410.1,-137.761,-225.491,0
410.2,-137.806,-225.565,0
410.3,-137.852,-225.64,0
410.4,-137.897,-225.714,0
410.5,-137.942,-225.788,0
410.6,-137.988,-225.862,0
410.7,-138.033,-225.936,0
410.8,-138.078,-226.01,0
410.9,-138.124,-226.085,0
411,-138.169,-226.159,0
411.1,-138.214,-226.233,0
411.2,-138.26,-226.307,0
411.3,-138.305,-226.381,0
411.4,-138.35,-226.456,0
411.5,-138.396,-226.53,0
411.6,-138.441,-226.604,0
411.7,-138.486,-226.678,0
411.8,-138.531,-226.752,0
411.9,-138.577,-226.826,0
412,-138.622,-226.901,0
412.1,-138.667,-226.975,0
412.2,-138.713,-227.049,0
412.3,-138.758,-227.123,0
412.4,-138.803,-227.197,0
412.5,-138.849,-227.271,0
412.6,-138.894,-227.346,0
412.7,-138.939,-227.42,0
412.8,-138.985,-227.494,0
412.9,-139.03,-227.568,0
413,-139.075,-227.642,0
413.1,-139.121,-227.717,0
413.2,-139.166,-227.791,0
413.3,-139.211,-227.865,0
413.4,-139.257,-227.939,0
413.5,-139.302,-228.013,0
413.6,-139.347,-228.087,0
413.7,-139.392,-228.162,0
413.8,-139.438,-228.236,0
413.9,-139.483,-228.31,0
414,-139.528,-228.384,0
414.1,-139.574,-228.458,0
414.2,-139.619,-228.532,0
414.3,-139.664,-228.607,0
414.4,-139.71,-228.681,0
414.5,-139.755,-228.755,0
414.6,-139.8,-228.829,0
414.7,-139.846,-228.903,0
414.8,-139.891,-228.978,0
414.9,-139.936,-229.052,0
415,-139.982,-229.126,0
415.1,-140.027,-229.2,0
415.2,-140.072,-229.274,0
415.3,-140.118,-229.348,0
415.4,-140.163,-229.423,0
415.5,-140.208,-229.497,0
415.6,-140.253,-229.571,0
415.7,-140.299,-229.645,0
415.8,-140.344,-229.719,0
415.9,-140.389,-229.793,0
416,-140.435,-229.868,0
416.1,-140.48,-229.942,0
416.2,-140.525,-230.016,0
416.3,-140.571,-230.09,0
416.4,-140.616,-230.164,0
416.5,-140.661,-230.238,0
416.6,-140.707,-230.313,0
416.7,-140.752,-230.387,0
416.8,-140.797,-230.461,0
416.9,-140.843,-230.535,0
417,-140.888,-230.609,0
417.1,-140.933,-230.684,0
417.2,-140.979,-230.758,0
417.3,-141.024,-230.832,0
417.4,-141.069,-230.906,0
417.5,-141.114,-230.98,0
417.6,-141.16,-231.054,0
417.7,-141.205,-231.129,0
417.8,-141.25,-231.203,0
417.9,-141.296,-231.277,0
418,-141.341,-231.351,0
418.1,-141.386,-231.425,0
418.2,-141.432,-231.499,0
418.3,-141.477,-231.574,0
418.4,-141.522,-231.648,0
418.5,-141.568,-231.722,0
418.6,-141.613,-231.796,0
418.7,-141.658,-231.87,0
418.8,-141.704,-231.945,0
418.9,-141.749,-232.019,0
419,-141.794,-232.093,0
419.1,-141.84,-232.167,0
419.2,-141.885,-232.241,0
419.3,-141.93,-232.315,0
419.4,-141.975,-232.39,0
419.5,-142.021,-232.464,0
419.6,-142.066,-232.538,0
419.7,-142.111,-232.612,0
419.8,-142.157,-232.686,0
419.9,-142.202,-232.76,0
420,-142.247,-232.835,0
420.1,-142.293,-232.909,0
420.2,-142.338,-232.983,0
420.3,-142.383,-233.057,0
420.4,-142.429,-233.131,0
420.5,-142.474,-233.206,0
420.6,-142.519,-233.28,0
420.7,-142.565,-233.354,0
420.8,-142.61,-233.428,0
420.9,-142.655,-233.502,0
421,-142.701,-233.576,0
421.1,-142.746,-233.651,0
421.2,-142.791,-233.725,0
421.3,-142.837,-233.799,0
421.4,-142.882,-233.873,0
421.5,-142.927,-233.947,0
421.6,-142.972,-234.021,0
421.7,-143.018,-234.096,0
421.8,-143.063,-234.17,0
421.9,-143.108,-234.244,0
422,-143.154,-234.318,0
422.1,-143.199,-234.392,0
422.2,-143.244,-234.467,0
422.3,-143.29,-234.541,0
422.4,-143.335,-234.615,0
422.5,-143.38,-234.689,0
422.6,-143.426,-234.763,0
422.7,-143.471,-234.837,0
422.8,-143.516,-234.912,0
422.9,-143.562,-234.986,0
423,-143.607,-235.06,0
423.1,-143.652,-235.134,0
423.2,-143.698,-235.208,0
423.3,-143.743,-235.282,0
423.4,-143.788,-235.357,0
423.5,-143.833,-235.431,0
423.6,-143.879,-235.505,0
423.7,-143.924,-235.579,0
423.8,-143.969,-235.653,0
423.9,-144.015,-235.727,0
424,-144.06,-235.802,0
424.1,-144.105,-235.876,0
424.2,-144.151,-235.95,0
424.3,-144.196,-236.024,0
424.4,-144.241,-236.098,0
424.5,-144.287,-236.173,0
424.6,-144.332,-236.247,0
424.7,-144.377,-236.321,0
424.8,-144.423,-236.395,0
424.9,-144.468,-236.469,0
425,-144.513,-236.543,0
425.1,-144.559,-236.618,0
425.2,-144.604,-236.692,0
425.3,-144.649,-236.766,0
425.4,-144.694,-236.84,0
425.5,-144.74,-236.914,0
425.6,-144.785,-236.988,0
425.7,-144.83,-237.063,0
425.8,-144.876,-237.137,0
425.9,-144.921,-237.211,0
426,-144.966,-237.285,0
426.1,-145.012,-237.359,0
426.2,-145.057,-237.434,0
426.3,-145.102,-237.508,0
426.4,-145.148,-237.582,0
426.5,-145.193,-237.656,0
426.6,-145.238,-237.73,0
426.7,-145.284,-237.804,0
426.8,-145.329,-237.879,0
426.9,-145.374,-237.953,0
427,-145.42,-238.027,0
427.1,-145.465,-238.101,0
427.2,-145.51,-238.175,0
427.3,-145.555,-238.249,0
427.4,-145.601,-238.324,0
427.5,-145.646,-238.398,0
427.6,-145.691,-238.472,0
427.7,-145.737,-238.546,0
427.8,-145.782,-238.62,0
427.9,-145.827,-238.695,0
428,-145.873,-238.769,0
428.1,-145.918,-238.843,0
428.2,-145.963,-238.917,0
428.3,-146.009,-238.991,0
428.4,-146.054,-239.065,0
428.5,-146.099,-239.14,0
428.6,-146.145,-239.214,0
428.7,-146.19,-239.288,0
428.8,-146.235,-239.362,0
428.9,-146.281,-239.436,0
429,-146.326,-239.51,0
429.1,-146.371,-239.585,0
429.2,-146.416,-239.659,0
429.3,-146.462,-239.733,0
429.4,-146.507,-239.807,0
429.5,-146.552,-239.881,0
429.6,-146.598,-239.956,0
429.7,-146.643,-240.03,0
429.8,-146.688,-240.104,0
429.9,-146.734,-240.178,0
430,-146.779,-240.252,0
430.1,-146.824,-240.326,0
430.2,-146.87,-240.401,0
430.3,-146.915,-240.475,0
430.4,-146.96,-240.549,0
430.5,-147.006,-240.623,0
430.6,-147.051,-240.697,0
430.7,-147.096,-240.771,0
430.8,-147.142,-240.846,0
430.9,-147.187,-240.92,0
431,-147.232,-240.994,0
431.1,-147.278,-241.068,0
431.2,-147.323,-241.142,0
431.3,-147.368,-241.216,0
431.4,-147.413,-241.291,0
431.5,-147.459,-241.365,0
431.6,-147.504,-241.439,0
431.7,-147.549,-241.513,0
431.8,-147.595,-241.587,0
431.9,-147.64,-241.662,0
432,-147.685,-241.736,0
432.1,-147.731,-241.81,0
432.2,-147.776,-241.884,0
432.3,-147.821,-241.958,0
432.4,-147.867,-242.032,0
432.5,-147.912,-242.107,0
432.6,-147.957,-242.181,0
432.7,-148.003,-242.255,0
432.8,-148.048,-242.329,0
432.9,-148.093,-242.403,0
433,-148.139,-242.477,0
433.1,-148.184,-242.552,0
433.2,-148.229,-242.626,0
433.3,-148.274,-242.7,0
433.4,-148.32,-242.774,0
433.5,-148.365,-242.848,0
433.6,-148.41,-242.923,0
433.7,-148.456,-242.997,0
433.8,-148.501,-243.071,0
433.9,-148.546,-243.145,0
434,-148.592,-243.219,0
434.1,-148.637,-243.293,0
434.2,-148.682,-243.368,0
434.3,-148.728,-243.442,0
434.4,-148.773,-243.516,0
434.5,-148.818,-243.59,0
434.6,-148.864,-243.664,0
434.7,-148.909,-243.738,0
434.8,-148.954,-243.813,0
434.9,-149,-243.887,0
435,-149.045,-243.961,0
435.1,-149.09,-244.035,0
435.2,-149.135,-244.109,0
435.3,-149.181,-244.184,0
435.4,-149.226,-244.258,0
435.5,-149.271,-244.332,0
435.6,-149.317,-244.406,0
435.7,-149.362,-244.48,0
435.8,-149.407,-244.554,0
435.9,-149.453,-244.629,0
436,-149.498,-244.703,0
436.1,-149.543,-244.777,0
436.2,-149.589,-244.851,0
436.3,-149.634,-244.925,0
436.4,-149.679,-244.999,0
436.5,-149.725,-245.074,0
436.6,-149.77,-245.148,0
436.7,-149.815,-245.222,0
436.8,-149.861,-245.296,0
436.9,-149.906,-245.37,0
437,-149.951,-245.445,0
437.1,-149.996,-245.519,0
437.2,-150.042,-245.593,0
437.3,-150.087,-245.667,0
437.4,-150.132,-245.741,0
437.5,-150.178,-245.815,0
437.6,-150.223,-245.89,0
437.7,-150.268,-245.964,0
437.8,-150.314,-246.038,0
437.9,-150.359,-246.112,0
438,-150.404,-246.186,0
438.1,-150.45,-246.26,0
438.2,-150.495,-246.335,0
438.3,-150.54,-246.409,0
438.4,-150.586,-246.483,0
438.5,-150.631,-246.557,0
438.6,-150.676,-246.631,0
438.7,-150.722,-246.705,0
438.8,-150.767,-246.78,0
438.9,-150.812,-246.854,0
439,-150.857,-246.928,0
439.1,-150.903,-247.002,0
439.2,-150.948,-247.076,0
439.3,-150.993,-247.151,0
439.4,-151.039,-247.225,0
439.5,-151.084,-247.299,0
439.6,-151.129,-247.373,0
439.7,-151.175,-247.447,0
439.8,-151.22,-247.521,0
439.9,-151.265,-247.596,0
440,-151.311,-247.67,0
440.1,-151.356,-247.744,0
440.2,-151.401,-247.818,0
440.3,-151.447,-247.892,0
440.4,-151.492,-247.966,0
440.5,-151.537,-248.041,0
440.6,-151.583,-248.115,0
440.7,-151.628,-248.189,0
440.8,-151.673,-248.263,0
440.9,-151.718,-248.337,0
441,-151.764,-248.412,0
441.1,-151.809,-248.486,0
441.2,-151.854,-248.56,0
441.3,-151.9,-248.634,0
441.4,-151.945,-248.708,0
441.5,-151.99,-248.782,0
441.6,-152.036,-248.857,0
441.7,-152.081,-248.931,0
441.8,-152.126,-249.005,0
441.9,-152.172,-249.079,0
442,-152.217,-249.153,0
442.1,-152.262,-249.227,0
442.2,-152.308,-249.302,0
442.3,-152.353,-249.376,0
442.4,-152.398,-249.45,0
442.5,-152.444,-249.524,0
442.6,-152.489,-249.598,0
442.7,-152.534,-249.673,0
442.8,-152.58,-249.747,0
442.9,-152.625,-249.821,0
443,-152.67,-249.895,0
443.1,-152.715,-249.969,0
443.2,-152.761,-250.043,0
443.3,-152.806,-250.118,0
443.4,-152.851,-250.192,0
443.5,-152.897,-250.266,0
443.6,-152.942,-250.34,0
443.7,-152.987,-250.414,0
443.8,-153.033,-250.488,0
443.9,-153.078,-250.563,0
444,-153.123,-250.637,0
444.1,-153.169,-250.711,0
444.2,-153.214,-250.785,0
444.3,-153.259,-250.859,0
444.4,-153.305,-250.934,0
444.5,-153.35,-251.008,0
444.6,-153.395,-251.082,0
444.7,-153.441,-251.156,0
444.8,-153.486,-251.23,0
444.9,-153.531,-251.304,0
445,-153.576,-251.379,0
445.1,-153.622,-251.453,0
445.2,-153.667,-251.527,0
445.3,-153.712,-251.601,0
445.4,-153.758,-251.675,0
445.5,-153.803,-251.749,0
445.6,-153.848,-251.824,0
445.7,-153.894,-251.898,0
445.8,-153.939,-251.972,0
445.9,-153.984,-252.046,0
446,-154.03,-252.12,0
446.1,-154.075,-252.194,0
446.2,-154.12,-252.269,0
446.3,-154.166,-252.343,0
446.4,-154.211,-252.417,0
446.5,-154.256,-252.491,0
446.6,-154.302,-252.565,0
446.7,-154.347,-252.64,0
446.8,-154.392,-252.714,0
446.9,-154.437,-252.788,0
447,-154.483,-252.862,0
447.1,-154.528,-252.936,0
447.2,-154.573,-253.01,0
447.3,-154.619,-253.085,0
447.4,-154.664,-253.159,0
447.5,-154.709,-253.233,0
447.6,-154.755,-253.307,0
447.7,-154.8,-253.381,0
447.8,-154.845,-253.455,0
447.9,-154.891,-253.53,0
448,-154.936,-253.604,0
448.1,-154.981,-253.678,0
448.2,-155.027,-253.752,0
448.3,-155.072,-253.826,0
448.4,-155.117,-253.901,0
448.5,-155.163,-253.975,0
448.6,-155.208,-254.049,0
448.7,-155.253,-254.123,0
448.8,-155.298,-254.197,0
448.9,-155.344,-254.271,0
449,-155.389,-254.346,0
449.1,-155.434,-254.42,0
449.2,-155.48,-254.494,0
449.3,-155.525,-254.568,0
449.4,-155.57,-254.642,0
449.5,-155.616,-254.716,0
449.6,-155.661,-254.791,0
449.7,-155.706,-254.865,0
449.8,-155.752,-254.939,0
449.9,-155.797,-255.013,0
450,-155.842,-255.087,0
450.1,-155.888,-255.162,0
450.2,-155.933,-255.236,0
450.3,-155.978,-255.31,0
450.4,-156.024,-255.384,0
450.5,-156.069,-255.458,0
450.6,-156.114,-255.532,0
450.7,-156.159,-255.607,0
450.8,-156.205,-255.681,0
450.9,-156.25,-255.755,0
451,-156.295,-255.829,0
451.1,-156.341,-255.903,0
451.2,-156.386,-255.977,0
451.3,-156.431,-256.052,0
451.4,-156.477,-256.126,0
451.5,-156.522,-256.2,0
451.6,-156.567,-256.274,0
451.7,-156.613,-256.348,0
451.8,-156.658,-256.423,0
451.9,-156.703,-256.497,0
452,-156.749,-256.571,0
452.1,-156.794,-256.645,0
452.2,-156.839,-256.719,0
452.3,-156.885,-256.793,0
452.4,-156.93,-256.868,0
452.5,-156.975,-256.942,0
452.6,-157.02,-257.016,0
452.7,-157.066,-257.09,0
452.8,-157.111,-257.164,0
452.9,-157.156,-257.238,0
453,-157.202,-257.313,0
453.1,-157.247,-257.387,0
453.2,-157.292,-257.461,0
453.3,-157.338,-257.535,0
453.4,-157.383,-257.609,0
453.5,-157.428,-257.683,0
453.6,-157.474,-257.758,0
453.7,-157.519,-257.832,0
453.8,-157.564,-257.906,0
453.9,-157.61,-257.98,0
454,-157.655,-258.054,0
454.1,-157.7,-258.129,0
454.2,-157.746,-258.203,0
454.3,-157.791,-258.277,0
454.4,-157.836,-258.351,0
454.5,-157.882,-258.425,0
454.6,-157.927,-258.499,0
454.7,-157.972,-258.574,0
454.8,-158.017,-258.648,0
454.9,-158.063,-258.722,0
455,-158.108,-258.796,0
455.1,-158.153,-258.87,0
455.2,-158.199,-258.944,0
455.3,-158.244,-259.019,0
455.4,-158.289,-259.093,0
455.5,-158.335,-259.167,0
455.6,-158.38,-259.241,0
455.7,-158.425,-259.315,0
455.8,-158.471,-259.39,0
455.9,-158.516,-259.464,0
456,-158.561,-259.538,0
456.1,-158.607,-259.612,0
456.2,-158.652,-259.686,0
456.3,-158.697,-259.76,0
456.4,-158.743,-259.835,0
456.5,-158.788,-259.909,0
456.6,-158.833,-259.983,0
456.7,-158.878,-260.057,0
456.8,-158.924,-260.131,0
456.9,-158.969,-260.205,0
457,-159.014,-260.28,0
457.1,-159.06,-260.354,0
457.2,-159.105,-260.428,0
457.3,-159.15,-260.502,0
457.4,-159.196,-260.576,0
457.5,-159.241,-260.651,0
457.6,-159.286,-260.725,0
457.7,-159.332,-260.799,0
457.8,-159.377,-260.873,0
457.9,-159.422,-260.947,0
458,-159.468,-261.021,0
458.1,-159.513,-261.096,0
458.2,-159.558,-261.17,0
458.3,-159.604,-261.244,0
458.4,-159.649,-261.318,0
458.5,-159.694,-261.392,0
458.6,-159.739,-261.466,0
458.7,-159.785,-261.541,0
458.8,-159.83,-261.615,0
458.9,-159.875,-261.689,0
459,-159.921,-261.763,0
459.1,-159.966,-261.837,0
459.2,-160.011,-261.911,0
459.3,-160.057,-261.986,0
459.4,-160.102,-262.06,0
459.5,-160.147,-262.134,0
459.6,-160.193,-262.208,0
459.7,-160.238,-262.282,0
459.8,-160.283,-262.357,0
459.9,-160.329,-262.431,0
460,-160.374,-262.505,0
460.1,-160.419,-262.579,0
460.2,-160.465,-262.653,0
460.3,-160.51,-262.727,0
460.4,-160.555,-262.802,0
460.5,-160.6,-262.876,0
460.6,-160.646,-262.95,0
460.7,-160.691,-263.024,0
460.8,-160.736,-263.098,0
460.9,-160.782,-263.172,0
461,-160.827,-263.247,0
461.1,-160.872,-263.321,0
461.2,-160.918,-263.395,0
461.3,-160.963,-263.469,0
461.4,-161.008,-263.543,0
461.5,-161.054,-263.618,0
461.6,-161.099,-263.692,0
461.7,-161.144,-263.766,0
461.8,-161.19,-263.84,0
461.9,-161.235,-263.914,0
462,-161.28,-263.988,0
462.1,-161.326,-264.063,0
462.2,-161.371,-264.137,0
462.3,-161.416,-264.211,0
462.4,-161.461,-264.285,0
462.5,-161.507,-264.359,0
462.6,-161.552,-264.433,0
462.7,-161.597,-264.508,0
462.8,-161.643,-264.582,0
462.9,-161.688,-264.656,0
463,-161.733,-264.73,0
463.1,-161.779,-264.804,0
463.2,-161.824,-264.879,0
463.3,-161.869,-264.953,0
463.4,-161.915,-265.027,0
463.5,-161.96,-265.101,0
463.6,-162.005,-265.175,0
463.7,-162.051,-265.249,0
463.8,-162.096,-265.324,0
463.9,-162.141,-265.398,0
464,-162.187,-265.472,0
464.1,-162.232,-265.546,0
464.2,-162.277,-265.62,0
464.3,-162.322,-265.694,0
464.4,-162.368,-265.769,0
464.5,-162.413,-265.843,0
464.6,-162.458,-265.917,0
464.7,-162.504,-265.991,0
464.8,-162.549,-266.065,0
464.9,-162.594,-266.14,0
465,-162.64,-266.214,0
465.1,-162.685,-266.288,0
465.2,-162.73,-266.362,0
465.3,-162.776,-266.436,0
465.4,-162.821,-266.51,0
465.5,-162.866,-266.585,0
465.6,-162.912,-266.659,0
465.7,-162.957,-266.733,0
465.8,-163.002,-266.807,0
465.9,-163.048,-266.881,0
466,-163.093,-266.955,0
466.1,-163.138,-267.03,0
466.2,-163.184,-267.104,0
466.3,-163.229,-267.178,0
466.4,-163.274,-267.252,0
466.5,-163.319,-267.326,0
466.6,-163.365,-267.4,0
466.7,-163.41,-267.475,0
466.8,-163.455,-267.549,0
466.9,-163.501,-267.623,0
467,-163.546,-267.697,0
467.1,-163.591,-267.771,0
467.2,-163.637,-267.846,0
467.3,-163.682,-267.92,0
467.4,-163.727,-267.994,0
467.5,-163.773,-268.068,0
467.6,-163.818,-268.142,0
467.7,-163.863,-268.216,0
467.8,-163.909,-268.291,0
467.9,-163.954,-268.365,0
468,-163.999,-268.439,0
468.1,-164.045,-268.513,0
468.2,-164.09,-268.587,0
468.3,-164.135,-268.661,0
468.4,-164.18,-268.736,0
468.5,-164.226,-268.81,0
468.6,-164.271,-268.884,0
468.7,-164.316,-268.958,0
468.8,-164.362,-269.032,0
468.9,-164.407,-269.107,0
469,-164.452,-269.181,0
469.1,-164.498,-269.255,0
469.2,-164.543,-269.329,0
469.3,-164.588,-269.403,0
469.4,-164.634,-269.477,0
469.5,-164.679,-269.552,0
469.6,-164.724,-269.626,0
469.7,-164.77,-269.7,0
469.8,-164.815,-269.774,0
469.9,-164.86,-269.848,0
470,-164.906,-269.922,0
470.1,-164.951,-269.997,0
470.2,-164.996,-270.071,0
470.3,-165.041,-270.145,0
470.4,-165.087,-270.219,0
470.5,-165.132,-270.293,0
470.6,-165.177,-270.368,0
470.7,-165.223,-270.442,0
470.8,-165.268,-270.516,0
470.9,-165.313,-270.59,0
471,-165.359,-270.664,0
471.1,-165.404,-270.738,0
471.2,-165.449,-270.813,0
471.3,-165.495,-270.887,0
471.4,-165.54,-270.961,0
471.5,-165.585,-271.035,0
471.6,-165.631,-271.109,0
471.7,-165.676,-271.183,0
471.8,-165.721,-271.258,0
471.9,-165.767,-271.332,0
472,-165.812,-271.406,0
472.1,-165.857,-271.48,0
472.2,-165.902,-271.554,0
472.3,-165.948,-271.629,0
472.4,-165.993,-271.703,0
472.5,-166.038,-271.777,0
472.6,-166.084,-271.851,0
472.7,-166.129,-271.925,0
472.8,-166.174,-271.999,0
472.9,-166.22,-272.074,0
473,-166.265,-272.148,0
473.1,-166.31,-272.222,0
473.2,-166.356,-272.296,0
473.3,-166.401,-272.37,0
473.4,-166.446,-272.444,0
473.5,-166.492,-272.519,0
473.6,-166.537,-272.593,0
473.7,-166.582,-272.667,0
473.8,-166.628,-272.741,0
473.9,-166.673,-272.815,0
474,-166.718,-272.889,0
474.1,-166.763,-272.964,0
474.2,-166.809,-273.038,0
474.3,-166.854,-273.112,0
474.4,-166.899,-273.186,0
474.5,-166.945,-273.26,0
474.6,-166.99,-273.335,0
474.7,-167.035,-273.409,0
474.8,-167.081,-273.483,0
474.9,-167.126,-273.557,0
475,-167.171,-273.631,0
475.1,-167.217,-273.705,0
475.2,-167.262,-273.78,0
475.3,-167.307,-273.854,0
475.4,-167.353,-273.928,0
475.5,-167.398,-274.002,0
475.6,-167.443,-274.076,0
475.7,-167.489,-274.15,0
475.8,-167.534,-274.225,0
475.9,-167.579,-274.299,0
476,-167.624,-274.373,0
476.1,-167.67,-274.447,0
476.2,-167.715,-274.521,0
476.3,-167.76,-274.596,0
476.4,-167.806,-274.67,0
476.5,-167.851,-274.744,0
476.6,-167.896,-274.818,0
476.7,-167.942,-274.892,0
476.8,-167.987,-274.966,0
476.9,-168.032,-275.041,0
